laptop_ID,Company,TypeName,Product,Inches,DisplayType,Touchscreen,IPS Panel,ResolutionWidth,ResolutionHeight,CpuBrand,CpuProduct,CpuClockSpeed_GHz,Ram_GB,PrimaryMemory,SecondaryMemory,PrimaryMemorySize,SecondaryMemorySize,MemorySize_GB,Gpu_Brand,Gpu_Product,OpSys,Weight_kg,Price_euros
418,Lenovo,Ultrabook,Thinkpad T470p,14.0,Full HD,None,Present,2560,1440,Intel,Core i7 7700HQ,2.8,8,SSD,None,512.0,0.0,512.0,Nvidia,GeForce GT 940MX,Windows 10,1.7,1943.0
419,HP,Notebook,15-BS028nv (i3-6006U/4GB/1TB/Radeon,15.6,Full HD,None,None,1920,1080,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,AMD,Radeon 520,Windows 10,2.1,469.0
420,Acer,2 in 1 Convertible,Aspire R7,13.3,Full HD,Present,Present,1920,1080,Intel,Core i7 6500U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.6,789.01
421,Asus,2 in 1 Convertible,ZenBook Flip,13.3,Full HD,Present,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.27,928.0
422,Dell,Notebook,Inspiron 3567,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,SSD,None,256.0,0.0,256.0,AMD,Radeon R5 M430,Linux,2.3,598.9
423,Dell,Notebook,Latitude 3380,13.3,,,,1366,768,Intel,Core i3 6006U,2.0,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 520,Windows 10,1.65,689.0
424,HP,Ultrabook,EliteBook 1040,14.0,Full HD,None,None,1920,1080,Intel,Core i7 6500U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.43,1500.0
425,Dell,Notebook,Inspiron 3567,15.6,,,,1366,768,Intel,Core i5 7200U,2.5,8,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,2.14,539.95
426,Lenovo,Ultrabook,ThinkPad E480,14.0,Full HD,None,Present,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,None,256.0,0.0,256.0,AMD,Radeon RX 550,Windows 10,1.75,1215.38
427,Lenovo,2 in 1 Convertible,Yoga 720-15IKB,15.6,4K Ultra HD,Present,Present,3840,2160,Intel,Core i7 7700HQ,2.8,16,SSD,None,512.0,0.0,512.0,Nvidia,GeForce GTX 1050,Windows 10,2.0,1899.0
428,Chuwi,Notebook,LapBook 12.3,12.3,Retina Display,None,Present,2736,1824,Intel,Celeron Quad Core N3450,1.1,6,FlashStorage,None,64.0,0.0,64.0,Intel,HD Graphics 500,Windows 10,1.4,449.0
429,HP,Notebook,ProBook 650,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7820HQ,2.9,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 630,Windows 10,2.31,1427.0
430,Asus,Notebook,X542UQ-DM117 (i3-7100U/8GB/1TB/GeForce,15.6,Full HD,None,None,1920,1080,Intel,Core i3 7100U,2.4,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 940MX,Linux,2.3,597.0
431,Dell,Gaming,Alienware 17,17.3,,None,Present,2560,1440,Intel,Core i7 7820HK,2.9,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1070,Windows 10,4.42,2799.0
432,Dell,Gaming,Inspiron 7577,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1050 Ti,Windows 10,2.62,1159.0
433,Dell,Notebook,Inspiron 5570,15.6,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,Present,256.0,2000.0,2256.0,AMD,Radeon 530,Windows 10,2.02,1142.4
434,Dell,Ultrabook,Latitude 5480,14.0,Full HD,None,None,1920,1080,Intel,Core i7 7600U,2.8,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Linux,1.6,1099.0
435,HP,Gaming,Omen 17-w207nv,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,12,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1070,Windows 10,3.35,1999.0
436,Mediacom,2 in 1 Convertible,FlexBook Edge,11.6,Full HD,Present,Present,1920,1080,Intel,Celeron Dual Core N3350,1.1,4,SSD,None,32.0,0.0,32.0,Intel,HD Graphics 500,Windows 10,1.16,299.0
437,Samsung,Netbook,Chromebook 3,11.6,,,,1366,768,Intel,Celeron Dual Core N3060,1.6,4,FlashStorage,None,16.0,0.0,16.0,Intel,HD Graphics 400,Chrome OS,1.15,269.0
438,Lenovo,Notebook,Thinkpad 13,13.3,Full HD,None,Present,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.4,1010.0
439,Lenovo,Notebook,IdeaPad 320s-14IKB,14.0,Full HD,None,Present,1920,1080,Intel,Core i3 7130U,2.7,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,1.7,599.0
440,Lenovo,Workstation,Thinkpad T570,15.6,4K Ultra HD,None,Present,3840,2160,Intel,Core i7 7600U,2.8,16,SSD,None,512.0,0.0,512.0,Nvidia,GeForce 940MX,Windows 10,2.3,2445.0
441,Lenovo,Notebook,Thinkpad P51,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7820HQ,2.9,16,SSD,None,512.0,0.0,512.0,Nvidia,Quadro M2200M,Windows 10,2.5,2449.0
442,Asus,Gaming,Rog Strix,17.3,Full HD,None,None,1920,1080,AMD,Ryzen 1600,3.2,8,SSD,Present,256.0,1000.0,1256.0,AMD,Radeon RX 580,Windows 10,3.2,1695.0
443,HP,Notebook,15-ra044nv (N3060/4GB/500GB/W10),15.6,,,,1366,768,Intel,Celeron Dual Core N3060,1.6,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 400,Windows 10,2.1,347.0
444,Google,Ultrabook,Pixelbook (Core,12.3,,Present,None,2400,1600,Intel,Core i7 7Y75,1.3,16,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 615,Chrome OS,1.1,2199.0
445,Lenovo,Ultrabook,ThinkPad T470s,14.0,,,,2560,1440,Intel,Core i7 7500U,2.7,24,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.32,2382.0
446,Asus,Notebook,VivoBook Max,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Linux,2.0,559.0
447,Lenovo,Notebook,IdeaPad 320-15AST,17.3,,,,1600,900,AMD,A6-Series 9220,2.5,8,HDD,None,1000.0,0.0,1000.0,AMD,Radeon R4,Windows 10,2.8,519.0
448,Dell,Notebook,Inspiron 5570,15.6,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,4,SSD,None,256.0,0.0,256.0,AMD,Radeon 530,Windows 10,2.2,749.0
449,Lenovo,Ultrabook,ThinkPad X270,12.5,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.36,1429.0
450,Lenovo,Notebook,IdeaPad 320-15IAP,15.6,Full HD,None,None,1920,1080,Intel,Pentium Quad Core N4200,1.1,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 505,Windows 10,2.2,349.0
451,HP,Gaming,Omen 15-AX205na,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1050,Windows 10,2.2,1099.0
452,Dell,Notebook,Latitude 5480,14.0,Full HD,None,None,1920,1080,Intel,Core i5 7440HQ,2.8,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 930MX,Windows 10,1.64,1179.0
453,Acer,Notebook,Aspire ES1-572,15.6,,,,1366,768,Intel,Core i5 7200U,2.5,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 620,Linux,2.4,441.8
454,Dell,Workstation,Precision 3520,15.6,Full HD,None,None,1920,1080,Intel,Xeon E3-1505M V6,3.0,8,FlashStorage,Present,64.0,1000.0,1064.0,Nvidia,Quadro M620,Windows 10,2.23,1993.0
455,MSI,Gaming,GV62 7RD-1686NL,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7300HQ,2.5,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce GTX 1050,Windows 10,2.2,1027.74
456,Microsoft,Ultrabook,Surface Laptop,13.5,,Present,None,2256,1504,Intel,Core i7 7660U,2.5,16,SSD,None,512.0,0.0,512.0,Intel,Iris Plus Graphics 640,Windows 10 S,1.25,2589.0
457,HP,Notebook,15-bs024nv (i5-7200U/8GB/128GB/W10),15.6,,,,1366,768,Intel,Core i5 7200U,2.5,8,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,1.91,589.0
458,Dell,Workstation,Precision 3520,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 6820HQ,2.7,16,SSD,None,256.0,0.0,256.0,Nvidia,Quadro M620,Windows 10,2.17,1975.0
459,HP,Workstation,ProBook 650,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7820HQ,2.9,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,2.31,1534.0
460,Lenovo,Notebook,ThinkPad T470,14.0,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.65,1345.0
461,Dell,Notebook,Inspiron 5570,15.6,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,Present,128.0,1000.0,1128.0,AMD,Radeon 530,Windows 10,2.36,979.0
462,Dell,2 in 1 Convertible,Inspiron 3168,11.6,,Present,None,1366,768,Intel,Pentium Quad Core N3710,1.6,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 405,Windows 10,1.47,479.0
463,Dell,Notebook,Alienware 17,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.7,8,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 1060,Windows 10,4.42,2046.0
464,Microsoft,Ultrabook,Surface Laptop,13.5,,Present,None,2256,1504,Intel,Core M m3-7Y30,2.2,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 615,Windows 10 S,1.252,989.0
465,Microsoft,Ultrabook,Surface Laptop,13.5,,Present,None,2256,1504,Intel,Core i7 7660U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,Iris Plus Graphics 640,Windows 10 S,1.25,1799.0
466,HP,Notebook,17-BS092ND (i3-6006U/8GB/256GB/W10),17.3,,,,1600,900,Intel,Core i3 6006U,2.0,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,2.5,639.9
467,Acer,Notebook,Aspire E5-576G,15.6,Full HD,None,None,1920,1080,Intel,Core i3 6006U,2.0,4,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 940MX,Windows 10,2.23,544.0
468,Acer,Netbook,TravelMate B,11.6,,,,1366,768,Intel,Celeron Dual Core N3060,1.6,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 400,Windows 10,1.4,435.0
469,Asus,Notebook,Pro P2540UA-AB51,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,2.37,749.0
470,Lenovo,Notebook,IdeaPad 510s-14IKB,14.0,Full HD,None,Present,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,512.0,0.0,512.0,AMD,Radeon R7 M460,No OS,1.5,799.0
471,Lenovo,Notebook,Thinkpad P51,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7820HQ,2.9,8,SSD,None,256.0,0.0,256.0,Nvidia,Quadro M2200M,Windows 10,2.67,2090.0
472,Asus,Notebook,X541NA-PD1003Y (N4200/4GB/500GB/W10),15.6,,,,1366,768,Intel,Pentium Quad Core N4200,1.1,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 500,Windows 10,2.0,304.0
473,Acer,Notebook,Aspire 5,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,HDD,None,500.0,0.0,500.0,Nvidia,GeForce GTX 940MX,Windows 10,2.2,469.0
474,Dell,Notebook,Inspiron 5570,15.6,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,8,HDD,None,2000.0,0.0,2000.0,AMD,Radeon 530,Windows 10,2.02,759.0
475,HP,Gaming,Omen 17-an006nv,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,12,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce GTX 1060,Windows 10,3.78,1699.0
476,Lenovo,Ultrabook,Thinkpad T460s,14.0,Quad HD+,None,Present,2560,1440,Intel,Core i7 6600U,2.6,12,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 10,1.4,1858.0
477,HP,2 in 1 Convertible,Spectre x360,13.3,4K Ultra HD,Present,Present,3840,2160,Intel,Core i7 8550U,1.8,8,SSD,None,512.0,0.0,512.0,Intel,UHD Graphics 620,Windows 10,1.29,1999.0
478,HP,Notebook,ZBook 15u,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,HDD,None,500.0,0.0,500.0,AMD,FirePro W4190M ,Windows 10,1.9,1154.0
479,Google,Ultrabook,Pixelbook (Core,12.3,,Present,None,2400,1600,Intel,Core i5 7Y57,1.2,8,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 615,Chrome OS,1.1,1275.0
480,Dell,Ultrabook,Latitude 7390,13.3,Full HD,Present,None,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.42,1841.85
481,Asus,Notebook,ZenBook Pro,15.6,4K Ultra HD,None,Present,3840,2160,Intel,Core i7 6700HQ,2.6,12,SSD,Present,128.0,1000.0,1128.0,Intel,HD Graphics 530,Windows 10,2.06,1299.0
482,Dell,Notebook,Latitude E5470,14.0,,,,1366,768,Intel,Core i3 6100U,2.3,8,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 520,Windows 10,1.79,740.0
483,Dell,Workstation,Precision M5520,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,8,SSD,None,256.0,0.0,256.0,Nvidia,Quadro M1200,Windows 10,1.78,2408.0
484,Lenovo,Notebook,Thinkpad T470,14.0,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,180.0,0.0,180.0,Intel,HD Graphics 620,Windows 10,1.7,1364.0
485,Dell,Notebook,Inspiron 3576,15.6,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,8,HDD,None,1000.0,0.0,1000.0,AMD,Radeon 520,Windows 10,2.2,675.0
486,Toshiba,Notebook,Portege X30-D-10J,13.3,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.05,1672.0
487,Dell,Notebook,Inspiron 7570,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,None,512.0,0.0,512.0,Nvidia,GeForce 940MX,Windows 10,2.16,1262.0
488,Dell,Notebook,Vostro 3568,15.6,,,,1366,768,Intel,Core i3 7100U,2.4,4,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,2.18,586.6
489,HP,Notebook,ProBook 430,13.3,Full HD,None,Present,1920,1080,Intel,Core i5 8250U,1.6,4,SSD,None,128.0,0.0,128.0,Intel,UHD Graphics 620,Windows 10,1.49,726.0
490,Chuwi,Notebook,"Lapbook 15,6",15.6,Full HD,None,None,1920,1080,Intel,Atom x5-Z8350,1.44,4,FlashStorage,None,64.0,0.0,64.0,Intel,HD Graphics,Windows 10,1.89,248.9
491,Lenovo,Notebook,ThinkPad E570,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 520,Windows 10,2.3,565.0
492,Lenovo,Notebook,ThinkPad E480,14.0,Full HD,None,Present,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.75,1049.0
493,Dell,Workstation,Precision 3520,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 6820HQ,2.7,16,SSD,None,512.0,0.0,512.0,Nvidia,Quadro M620,Windows 10,2.17,2338.0
494,Dell,Notebook,XPS 15,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,None,512.0,0.0,512.0,Nvidia,GeForce GTX 1050,Windows 10,2.06,1899.0
495,Lenovo,Ultrabook,Thinkpad X270,12.5,Full HD,None,Present,1920,1080,Intel,Core i7 7500U,2.7,16,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.36,1798.0
496,Asus,Ultrabook,Zenbook UX390UA,12.5,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,16,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,0.91,1950.0
497,Lenovo,Notebook,Thinkpad E570,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 940MX,Windows 10,2.3,1011.99
498,Toshiba,Ultrabook,Portege X30-D-10L,13.3,Full HD,Present,None,1920,1080,Intel,Core i7 7500U,2.7,32,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.05,2799.0
499,Asus,Gaming,VivoBook Pro,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1050,Windows 10,1.99,1350.0
500,Acer,Notebook,Aspire 5,15.6,,,,1366,768,AMD,A10-Series 9620P,2.5,8,HDD,None,1000.0,0.0,1000.0,AMD,Radeon RX 540,Windows 10,2.2,579.0
501,Asus,Gaming,Rog G752VL-UH71T,17.3,Full HD,Present,Present,1920,1080,Intel,Core i7 6700HQ,2.6,24,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 965M,Windows 10,4.33,1269.0
502,Lenovo,Ultrabook,Thinkpad X260,12.5,,None,Present,1366,768,Intel,Core i5 6200U,2.3,8,SSD,None,180.0,0.0,180.0,Intel,HD Graphics 520,Windows 10,1.3,1099.0
503,Lenovo,Notebook,Ideapad 520-15IKBR,15.6,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,2.17,898.9
504,HP,Notebook,EliteBook 840,14.0,Full HD,None,None,1920,1080,Intel,Core i7 7600U,2.8,8,SSD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,1.48,1749.0
505,Lenovo,Notebook,ThinkPad 13,13.3,Full HD,None,Present,1920,1080,Intel,Core i3 7100U,2.4,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.4,949.0
506,Lenovo,Notebook,ThinkPad L570,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,2.3,911.0
507,Asus,Netbook,VivoBook E201NA,11.6,,,,1366,768,Intel,Celeron Dual Core N3350,1.1,4,FlashStorage,None,64.0,0.0,64.0,Intel,HD Graphics 500,Windows 10 S,1.2,340.0
508,HP,Notebook,15-BS026nv (i5-7200U/8GB/256GB/Radeon,15.6,,,,1366,768,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,AMD,Radeon 520,Windows 10,1.91,618.99
509,Lenovo,2 in 1 Convertible,Yoga 920-13IKB,13.9,Full HD,Present,Present,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,Intel,UHD Graphics 620,Windows 10,1.4,1599.0
510,Lenovo,Notebook,IdeaPad 320-14IAP,14.0,,,,1366,768,Intel,Celeron Dual Core N3350,1.1,4,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 500,Windows 10,2.1,299.0
511,Lenovo,Netbook,Chromebook N23,11.6,,,,1366,768,Intel,Celeron Dual Core N3060,1.6,4,SSD,None,16.0,0.0,16.0,Intel,HD Graphics 400,Chrome OS,1.25,265.0
512,Lenovo,Notebook,ThinkPad 13,13.3,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.44,949.0
513,Asus,Notebook,ZenBook UX510UX-CN211T,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,Present,256.0,1000.0,1256.0,Intel,HD Graphics 620,Windows 10,2.0,1224.0
514,Acer,Notebook,Aspire A515-51G-59QF,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 8250U,1.6,4,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce MX150,Windows 10,2.2,613.0
515,HP,Ultrabook,Envy 13-AB002nv,13.3,Full HD,None,Present,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,512.0,0.0,512.0,Intel,HD Graphics 620,Windows 10,1.34,1323.0
516,Lenovo,Gaming,Legion Y520-15IKBN,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,8,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1060,No OS,2.4,1149.0
517,Dell,Ultrabook,XPS 13,13.3,Full HD,Present,Present,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 620,Windows 10,1.29,899.0
518,Acer,Notebook,Aspire A515-51G,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,4,HDD,None,500.0,0.0,500.0,Nvidia,GeForce 940MX,Windows 10,2.2,639.0
519,Dell,Notebook,Vostro 5568,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,HDD,None,1000.0,0.0,1000.0,Intel,HD Graphics 620,Windows 10,2.18,836.0
520,Dell,Notebook,Inspiron 5570,15.6,Full HD,None,None,1920,1080,Intel,Core i7 8550U,1.8,16,SSD,Present,256.0,2000.0,2256.0,AMD,Radeon 530,Windows 10,2.2,1219.24
521,Xiaomi,Notebook,Mi Notebook,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 8550U,1.8,16,SSD,None,256.0,0.0,256.0,Nvidia,GeForce MX150,No OS,1.95,1399.95
522,Asus,Netbook,VivoBook E12,11.6,,,,1366,768,Intel,Celeron Dual Core N3350,1.1,2,FlashStorage,None,32.0,0.0,32.0,Intel,HD Graphics 500,Windows 10,1.1,245.0
523,HP,Notebook,15-bs190od (i5-8250U/4GB/1TB/W10),15.6,,Present,None,1366,768,Intel,Core i5 8250U,1.6,4,HDD,None,1000.0,0.0,1000.0,Intel,UHD Graphics 620,Windows 10,2.04,521.47
524,Asus,Gaming,ROG Zephyrus,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,24,SSD,None,512.0,0.0,512.0,Nvidia,GeForce GTX1080,Windows 10,2.24,2968.0
525,HP,Notebook,Probook 450,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 930MX,Windows 10,2.04,889.0
526,Asus,Gaming,FX753VE-GC155T (i7-7700HQ/16GB/1TB,17.3,Full HD,None,None,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX1050 Ti,Windows 10,3.0,1504.0
527,Lenovo,Gaming,Legion Y720-15IKB,15.6,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,8,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 1060,Windows 10,3.2,1399.0
528,HP,Ultrabook,Spectre X360,13.3,Full HD,None,Present,1920,1080,Intel,Core i7 7500U,2.7,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.32,1399.0
529,Dell,Notebook,Latitude 5480,14.0,Full HD,None,None,1920,1080,Intel,Core i5 7300U,2.6,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.64,1279.73
530,HP,Notebook,ProBook 440,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,4,SSD,None,128.0,0.0,128.0,Intel,HD Graphics 520,Windows 10,1.63,689.0
531,Dell,Notebook,Inspiron 5770,17.3,Full HD,None,Present,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,Present,128.0,1000.0,1128.0,AMD,Radeon 530,Linux,2.8,889.0
532,Lenovo,Notebook,ThinkPad L470,14.0,Full HD,None,None,1920,1080,Intel,Core i5 6200U,2.3,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 520,Windows 7,2.02,1340.0
533,Lenovo,Notebook,IdeaPad 320-15IKB,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7500U,2.7,4,HDD,None,1000.0,0.0,1000.0,Nvidia,GeForce 920MX,Windows 10,2.2,799.0
534,Lenovo,Notebook,IdeaPad 320-15ISK,15.6,,,,1366,768,Intel,Core i3 6006U,2.0,8,HDD,None,2000.0,0.0,2000.0,Nvidia,GeForce 920MX ,No OS,2.2,459.0
535,Dell,Notebook,Inspiron 3567,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7200U,2.5,4,HDD,None,500.0,0.0,500.0,AMD,Radeon R5 M430,Windows 10,2.3,585.0
536,Dell,Notebook,Latitude 5580,15.6,Full HD,None,None,1920,1080,Intel,Core i5 7440HQ,2.8,8,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 620,Windows 10,1.9,1377.0
537,Dell,Gaming,Alienware 17,17.3,Full HD,None,Present,1920,1080,Intel,Core i7 7700HQ,2.8,16,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1070,Windows 10,4.42,3012.77
538,Toshiba,Notebook,Satellite Pro,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 7200U,2.5,8,HDD,None,500.0,0.0,500.0,Intel,HD Graphics 620,Windows 10,2.0,860.0
539,Asus,Notebook,Zenbook UX510UW-FI095T,15.6,4K Ultra HD,None,Present,3840,2160,Intel,Core i7 7500U,2.7,8,SSD,Present,256.0,1000.0,1256.0,Nvidia,GeForce GTX 960M,Windows 10,2.0,1299.0
540,Mediacom,Notebook,SmartBook Edge,13.3,Full HD,None,Present,1920,1080,Intel,Celeron Quad Core N3450,1.1,4,SSD,None,32.0,0.0,32.0,Intel,HD Graphics 500,Windows 10,1.2,369.0
541,Asus,Gaming,ROG Strix,15.6,Full HD,None,Present,1920,1080,Intel,Core i5 7300HQ,2.5,8,SSD,Present,128.0,1000.0,1128.0,Nvidia,GeForce GTX 1060,Windows 10,2.3,1649.0
542,Dell,Notebook,Latitude 5580,15.6,Full HD,None,None,1920,1080,Intel,Core i7 7600U,2.8,8,SSD,None,256.0,0.0,256.0,Nvidia,GeForce 930MX,Windows 10,1.93,1369.0
543,Dell,Notebook,Inspiron 5570,15.6,Full HD,None,None,1920,1080,Intel,Core i5 8250U,1.6,8,SSD,None,256.0,0.0,256.0,AMD,Radeon 530,Windows 10,2.2,797.41
544,HP,Notebook,250 G6,15.6,Full HD,None,None,1920,1080,Intel,Pentium Quad Core N3710,1.6,4,SSD,None,256.0,0.0,256.0,Intel,HD Graphics 405,Windows 10,1.86,398.99
